r, y, u
0.800, 0.803, 1.572
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.805, 1.555
0.800, 0.805, 1.586
0.800, 0.805, 1.586
0.800, 0.805, 1.586
0.800, 0.805, 1.585
0.800, 0.805, 1.585
0.800, 0.805, 1.585
0.800, 0.805, 1.585
0.800, 0.805, 1.584
0.800, 0.803, 1.616
0.800, 0.803, 1.585
0.800, 0.803, 1.585
0.800, 0.802, 1.601
0.800, 0.802, 1.585
0.800, 0.802, 1.585
0.800, 0.802, 1.585
0.800, 0.801, 1.601
0.800, 0.798, 1.617
0.800, 0.798, 1.586
0.800, 0.797, 1.602
0.800, 0.797, 1.587
0.800, 0.796, 1.603
0.800, 0.796, 1.588
0.800, 0.796, 1.588
0.800, 0.796, 1.588
0.800, 0.794, 1.620
0.800, 0.794, 1.589
0.800, 0.794, 1.589
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.796, 1.559
1.200, 0.796, 1.605
1.200, 0.797, 1.604
1.200, 0.798, 1.619
1.200, 0.801, 1.618
1.200, 0.801, 1.664
1.200, 0.802, 1.663
1.200, 0.802, 1.693
1.200, 0.803, 1.692
1.200, 0.805, 1.691
1.200, 0.806, 1.721
1.200, 0.808, 1.735
1.200, 0.810, 1.734
1.200, 0.811, 1.763
1.200, 0.815, 1.746
1.200, 0.817, 1.775
1.200, 0.821, 1.757
1.200, 0.825, 1.785
1.200, 0.830, 1.782
1.200, 0.834, 1.794
1.200, 0.840, 1.790
1.200, 0.847, 1.786
1.200, 0.854, 1.796
1.200, 0.861, 1.807
1.200, 0.870, 1.785
1.200, 0.877, 1.826
1.200, 0.888, 1.772
1.200, 0.899, 1.795
1.200, 0.909, 1.802
1.200, 0.920, 1.793
1.200, 0.932, 1.799
1.200, 0.945, 1.789
1.200, 0.957, 1.794
1.200, 0.971, 1.782
1.200, 0.985, 1.785
1.200, 0.999, 1.788
1.200, 1.012, 1.790
1.200, 1.027, 1.776
1.200, 1.041, 1.793
1.200, 1.056, 1.777
1.200, 1.072, 1.761
1.200, 1.087, 1.775
1.200, 1.102, 1.774
1.200, 1.118, 1.756
1.200, 1.133, 1.769
1.200, 1.147, 1.781
1.200, 1.161, 1.778
1.200, 1.175, 1.774
1.200, 1.188, 1.769
1.200, 1.201, 1.780
1.200, 1.211, 1.807
1.200, 1.224, 1.771
1.200, 1.234, 1.797
1.200, 1.245, 1.791
1.200, 1.254, 1.801
1.200, 1.262, 1.812
1.200, 1.270, 1.806
1.200, 1.277, 1.816
1.200, 1.284, 1.811
1.200, 1.290, 1.820
1.200, 1.294, 1.831
1.200, 1.299, 1.825
1.200, 1.304, 1.820
1.200, 1.307, 1.830
1.200, 1.308, 1.856
1.200, 1.309, 1.852
1.200, 1.312, 1.831
1.200, 1.313, 1.842
1.200, 1.313, 1.853
1.200, 1.313, 1.849
1.200, 1.313, 1.845
1.200, 1.312, 1.856
1.200, 1.312, 1.837
1.200, 1.309, 1.864
1.200, 1.307, 1.861
1.200, 1.304, 1.874
1.200, 1.300, 1.871
1.200, 1.299, 1.837
1.200, 1.294, 1.881
1.200, 1.291, 1.864
1.200, 1.289, 1.846
1.200, 1.284, 1.875
1.200, 1.279, 1.874
1.200, 1.276, 1.857
1.200, 1.271, 1.871
1.200, 1.267, 1.870
1.200, 1.262, 1.869
1.200, 1.257, 1.869
1.200, 1.253, 1.868
1.200, 1.247, 1.884
1.200, 1.244, 1.853
1.200, 1.239, 1.868
1.200, 1.234, 1.869
1.200, 1.229, 1.885
1.200, 1.224, 1.870
1.200, 1.220, 1.871
1.200, 1.215, 1.872
1.200, 1.211, 1.858
1.200, 1.207, 1.874
1.200, 1.202, 1.876
1.200, 1.198, 1.878
1.200, 1.194, 1.864
1.200, 1.190, 1.881
1.200, 1.185, 1.883
1.200, 1.183, 1.854
1.200, 1.179, 1.871
1.200, 1.176, 1.874
1.200, 1.173, 1.860
1.200, 1.170, 1.878
1.200, 1.169, 1.849
1.200, 1.167, 1.866
1.200, 1.165, 1.852
1.200, 1.164, 1.854
1.200, 1.162, 1.872
1.200, 1.161, 1.858
1.200, 1.161, 1.844
1.200, 1.160, 1.862
1.200, 1.160, 1.848
1.200, 1.160, 1.849
1.200, 1.161, 1.835
1.200, 1.161, 1.852
1.200, 1.161, 1.853
1.200, 1.164, 1.807
1.200, 1.164, 1.855
1.200, 1.167, 1.824
1.200, 1.169, 1.825
1.200, 1.170, 1.841
1.200, 1.171, 1.842
1.200, 1.175, 1.811
1.200, 1.176, 1.842
1.200, 1.178, 1.826
1.200, 1.180, 1.826
1.200, 1.183, 1.826
1.200, 1.184, 1.842
1.200, 1.185, 1.842
1.200, 1.188, 1.810
1.200, 1.190, 1.841
1.200, 1.192, 1.825
1.200, 1.192, 1.856
1.200, 1.193, 1.841
1.200, 1.194, 1.841
1.200, 1.197, 1.825
1.200, 1.198, 1.840
1.200, 1.199, 1.839
1.200, 1.199, 1.855
1.200, 1.201, 1.823
1.200, 1.202, 1.838
1.200, 1.202, 1.853
1.200, 1.202, 1.853
1.200, 1.202, 1.853
1.200, 1.202, 1.853
1.200, 1.203, 1.837
1.200, 1.203, 1.852
1.200, 1.203, 1.852
1.200, 1.203, 1.852
1.200, 1.203, 1.852
1.200, 1.203, 1.852
1.200, 1.203, 1.852
1.200, 1.203, 1.852
1.200, 1.202, 1.867
1.200, 1.202, 1.852
1.200, 1.202, 1.852
1.200, 1.202, 1.852
1.200, 1.202, 1.852
1.200, 1.202, 1.851
1.200, 1.201, 1.867
1.200, 1.201, 1.852
1.200, 1.201, 1.852
1.200, 1.199, 1.883
1.200, 1.199, 1.853
1.200, 1.199, 1.853
1.200, 1.198, 1.869
1.200, 1.198, 1.853
1.200, 1.198, 1.853
1.200, 1.197, 1.869
1.200, 1.197, 1.854
1.200, 1.197, 1.854
1.200, 1.197, 1.854
1.200, 1.194, 1.886
1.200, 1.194, 1.856
1.200, 1.194, 1.856
1.200, 1.194, 1.856
1.200, 1.194, 1.856
1.200, 1.194, 1.856
1.200, 1.194, 1.857
1.200, 1.194, 1.857
1.200, 1.194, 1.857
1.200, 1.194, 1.857
1.200, 1.194, 1.857
1.200, 1.194, 1.858
1.200, 1.194, 1.858
1.200, 1.194, 1.858
1.200, 1.197, 1.827
1.200, 1.197, 1.858
1.200, 1.197, 1.858
1.200, 1.197, 1.858
1.200, 1.197, 1.858
1.200, 1.198, 1.842
1.200, 1.198, 1.858
1.200, 1.198, 1.858
1.200, 1.198, 1.858
1.200, 1.198, 1.858
1.200, 1.198, 1.858
1.200, 1.199, 1.842
1.200, 1.199, 1.858
1.200, 1.199, 1.858
1.200, 1.199, 1.858
1.200, 1.201, 1.826
1.200, 1.201, 1.857
1.200, 1.201, 1.857
1.200, 1.201, 1.857
1.200, 1.202, 1.841
1.200, 1.202, 1.856
1.200, 1.202, 1.856
1.200, 1.202, 1.856
1.200, 1.202, 1.856
1.200, 1.203, 1.840
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.203, 1.854
1.200, 1.203, 1.854
1.200, 1.203, 1.854
1.200, 1.203, 1.854
1.200, 1.203, 1.854
1.200, 1.202, 1.870
1.200, 1.202, 1.854
1.200, 1.202, 1.854
1.200, 1.202, 1.854
1.200, 1.202, 1.854
1.200, 1.202, 1.854
1.200, 1.202, 1.854
1.200, 1.201, 1.869
1.200, 1.201, 1.854
1.200, 1.199, 1.886
1.200, 1.199, 1.855
1.200, 1.198, 1.871
1.200, 1.198, 1.855
1.200, 1.198, 1.856
1.200, 1.197, 1.871
1.200, 1.197, 1.856
1.200, 1.197, 1.856
1.200, 1.197, 1.857
1.200, 1.197, 1.857
1.200, 1.197, 1.857
1.200, 1.197, 1.857
1.200, 1.197, 1.857
1.200, 1.197, 1.857
1.200, 1.198, 1.841
1.200, 1.198, 1.857
1.200, 1.198, 1.857
1.200, 1.199, 1.841
1.200, 1.199, 1.857
1.200, 1.201, 1.825
1.200, 1.202, 1.840
1.200, 1.202, 1.855
1.200, 1.203, 1.839
1.200, 1.203, 1.855
1.200, 1.206, 1.823
1.200, 1.207, 1.838
1.200, 1.207, 1.853
1.200, 1.208, 1.837
1.200, 1.210, 1.820
1.200, 1.210, 1.850
1.200, 1.211, 1.834
1.200, 1.211, 1.849
1.200, 1.211, 1.849
1.200, 1.213, 1.832
1.200, 1.213, 1.847
1.200, 1.213, 1.847
1.200, 1.213, 1.846
1.200, 1.215, 1.814
1.200, 1.215, 1.844
1.200, 1.215, 1.844
1.200, 1.215, 1.843
1.200, 1.215, 1.843
1.200, 1.215, 1.842
1.200, 1.213, 1.873
1.200, 1.213, 1.842
1.200, 1.211, 1.857
1.200, 1.211, 1.842
1.200, 1.211, 1.841
1.200, 1.210, 1.857
1.200, 1.210, 1.841
1.200, 1.208, 1.872
1.200, 1.207, 1.857
1.200, 1.206, 1.857
1.200, 1.206, 1.841
1.200, 1.203, 1.873
1.200, 1.203, 1.842
1.200, 1.202, 1.858
1.200, 1.202, 1.842
1.200, 1.202, 1.842
1.200, 1.201, 1.858
1.200, 1.201, 1.842
1.200, 1.201, 1.842
1.200, 1.201, 1.842
1.200, 1.201, 1.842
1.200, 1.201, 1.842
1.200, 1.201, 1.842
1.200, 1.199, 1.874
1.200, 1.199, 1.843
1.200, 1.199, 1.843
1.200, 1.199, 1.843
1.200, 1.198, 1.859
1.200, 1.198, 1.844
1.200, 1.198, 1.844
1.200, 1.198, 1.844
1.200, 1.198, 1.844
1.200, 1.198, 1.844
1.200, 1.198, 1.844
1.200, 1.197, 1.860
1.200, 1.197, 1.845
1.200, 1.197, 1.845
1.200, 1.197, 1.845
1.200, 1.194, 1.877
1.200, 1.194, 1.846
1.200, 1.193, 1.862
1.200, 1.193, 1.847
1.200, 1.192, 1.863
1.200, 1.192, 1.848
1.200, 1.190, 1.880
1.200, 1.188, 1.866
1.200, 1.187, 1.867
1.200, 1.185, 1.883
1.200, 1.184, 1.869
1.200, 1.183, 1.870
1.200, 1.183, 1.855
1.200, 1.180, 1.888
1.200, 1.180, 1.858
1.200, 1.180, 1.858
1.200, 1.179, 1.875
1.200, 1.179, 1.860
1.200, 1.179, 1.861
1.200, 1.179, 1.862
1.200, 1.179, 1.863
1.200, 1.180, 1.848
1.200, 1.180, 1.864
1.200, 1.180, 1.865
1.200, 1.183, 1.834
1.200, 1.184, 1.849
1.200, 1.185, 1.849
1.200, 1.187, 1.834
1.200, 1.188, 1.849
1.200, 1.192, 1.817
1.200, 1.192, 1.864
1.200, 1.194, 1.832
1.200, 1.197, 1.832
1.200, 1.198, 1.847
1.200, 1.199, 1.847
1.200, 1.201, 1.830
1.200, 1.202, 1.845
1.200, 1.202, 1.860
1.200, 1.203, 1.845
1.200, 1.203, 1.860
1.200, 1.206, 1.828
1.200, 1.206, 1.859
1.200, 1.206, 1.858
1.200, 1.206, 1.858
1.200, 1.206, 1.858
1.200, 1.207, 1.842
1.200, 1.206, 1.873
1.200, 1.207, 1.841
1.200, 1.207, 1.857
1.200, 1.207, 1.856
1.200, 1.207, 1.856
1.200, 1.207, 1.856
1.200, 1.206, 1.871
1.200, 1.206, 1.856
1.200, 1.206, 1.856
1.200, 1.206, 1.855
1.200, 1.203, 1.887
1.200, 1.203, 1.856
1.200, 1.203, 1.856
1.200, 1.202, 1.871
1.200, 1.202, 1.856
1.200, 1.202, 1.856
1.200, 1.202, 1.856
1.200, 1.203, 1.840
1.200, 1.203, 1.855
1.200, 1.203, 1.855
1.200, 1.202, 1.871
1.200, 1.202, 1.855
1.200, 1.202, 1.855
1.200, 1.202, 1.855
1.200, 1.202, 1.855
1.200, 1.201, 1.871
1.200, 1.201, 1.855
1.200, 1.199, 1.887
1.200, 1.199, 1.856
1.200, 1.198, 1.872
1.200, 1.198, 1.857
1.200, 1.198, 1.857
1.200, 1.198, 1.857
1.200, 1.198, 1.857
1.200, 1.199, 1.841
1.200, 1.201, 1.825
1.200, 1.201, 1.856
1.200, 1.203, 1.824
1.200, 1.206, 1.823
1.200, 1.208, 1.822
1.200, 1.210, 1.821
1.200, 1.213, 1.819
1.200, 1.215, 1.818
1.200, 1.217, 1.817
1.200, 1.220, 1.815
1.200, 1.222, 1.813
1.200, 1.224, 1.812
1.200, 1.224, 1.842
1.200, 1.225, 1.825
1.200, 1.226, 1.823
1.200, 1.229, 1.806
1.200, 1.229, 1.836
1.200, 1.229, 1.835
1.200, 1.229, 1.834
1.200, 1.226, 1.864
1.200, 1.225, 1.848
1.200, 1.225, 1.832
1.200, 1.224, 1.847
1.200, 1.221, 1.878
1.200, 1.220, 1.847
1.200, 1.217, 1.863
1.200, 1.215, 1.863
1.200, 1.211, 1.879
1.200, 1.210, 1.848
1.200, 1.207, 1.880
1.200, 1.203, 1.881
1.200, 1.201, 1.866
1.200, 1.198, 1.883
1.200, 1.194, 1.885
1.200, 1.193, 1.854
1.200, 1.190, 1.887
1.200, 1.188, 1.857
1.200, 1.187, 1.858
1.200, 1.185, 1.875
1.200, 1.184, 1.860
1.200, 1.183, 1.861
1.200, 1.180, 1.878
1.200, 1.180, 1.848
1.200, 1.180, 1.849
1.200, 1.179, 1.865
1.200, 1.179, 1.851
1.200, 1.179, 1.852
1.200, 1.179, 1.852
1.200, 1.179, 1.853
1.200, 1.180, 1.838
1.200, 1.180, 1.854
1.200, 1.180, 1.855
1.200, 1.183, 1.824
1.200, 1.183, 1.855
1.200, 1.184, 1.840
1.200, 1.184, 1.856
1.200, 1.185, 1.841
1.200, 1.187, 1.825
1.200, 1.188, 1.841
1.200, 1.188, 1.857
1.200, 1.190, 1.841
1.200, 1.192, 1.825
1.200, 1.193, 1.841
1.200, 1.193, 1.856
1.200, 1.194, 1.841
1.200, 1.197, 1.825
1.200, 1.197, 1.855
1.200, 1.198, 1.840
1.200, 1.198, 1.855
1.200, 1.199, 1.839
1.200, 1.199, 1.855
1.200, 1.199, 1.855
1.200, 1.201, 1.823
1.200, 1.201, 1.854
1.200, 1.201, 1.854
1.200, 1.201, 1.854
1.200, 1.201, 1.854
1.200, 1.201, 1.854
1.200, 1.201, 1.854
1.200, 1.199, 1.885
1.200, 1.199, 1.855
1.200, 1.198, 1.871
1.200, 1.198, 1.855
1.200, 1.197, 1.871
1.200, 1.197, 1.856
1.200, 1.194, 1.888
1.200, 1.193, 1.873
1.200, 1.193, 1.858
1.200, 1.192, 1.874
1.200, 1.190, 1.891
1.200, 1.188, 1.876
1.200, 1.188, 1.861
1.200, 1.187, 1.877
1.200, 1.185, 1.894
1.200, 1.185, 1.864
1.200, 1.184, 1.880
1.200, 1.183, 1.881
1.200, 1.183, 1.867
1.200, 1.183, 1.867
1.200, 1.183, 1.868
1.200, 1.183, 1.869
1.200, 1.183, 1.869
1.200, 1.183, 1.870
1.200, 1.184, 1.855
1.200, 1.184, 1.871
1.200, 1.185, 1.856
1.200, 1.187, 1.840
1.200, 1.188, 1.855
1.200, 1.190, 1.855
1.200, 1.192, 1.839
1.200, 1.192, 1.870
1.200, 1.194, 1.839
1.200, 1.197, 1.838
1.200, 1.198, 1.853
1.200, 1.199, 1.853
1.200, 1.201, 1.837
1.200, 1.202, 1.852
1.200, 1.203, 1.851
1.200, 1.203, 1.866
1.200, 1.206, 1.835
1.200, 1.207, 1.849
1.200, 1.208, 1.849
1.200, 1.208, 1.864
1.200, 1.210, 1.832
1.200, 1.210, 1.862
1.200, 1.211, 1.846
1.200, 1.211, 1.861
1.200, 1.211, 1.860
1.200, 1.211, 1.860
1.200, 1.211, 1.860
1.200, 1.211, 1.859
1.200, 1.211, 1.859
1.200, 1.211, 1.858
1.200, 1.213, 1.842
1.200, 1.213, 1.857
1.200, 1.213, 1.856
1.200, 1.213, 1.856
1.200, 1.213, 1.856
1.200, 1.213, 1.855
1.200, 1.213, 1.855
1.200, 1.213, 1.854
1.200, 1.215, 1.822
1.200, 1.215, 1.852
1.200, 1.216, 1.836
1.200, 1.217, 1.835
1.200, 1.217, 1.849
1.200, 1.220, 1.817
1.200, 1.220, 1.847
1.200, 1.221, 1.831
1.200, 1.222, 1.829
1.200, 1.222, 1.844
1.200, 1.224, 1.811
1.200, 1.224, 1.841
1.200, 1.224, 1.840
1.200, 1.224, 1.839
1.200, 1.224, 1.839
1.200, 1.224, 1.838
1.200, 1.224, 1.837
1.200, 1.224, 1.836
1.200, 1.224, 1.835
1.200, 1.224, 1.834
1.200, 1.222, 1.865
1.200, 1.221, 1.849
1.200, 1.220, 1.849
1.200, 1.220, 1.833
1.200, 1.217, 1.864
1.200, 1.216, 1.848
1.200, 1.215, 1.848
1.200, 1.211, 1.879
1.200, 1.211, 1.833
1.200, 1.208, 1.880
1.200, 1.207, 1.849
1.200, 1.206, 1.849
1.200, 1.203, 1.865
1.200, 1.202, 1.850
1.200, 1.202, 1.835
1.200, 1.201, 1.851
1.200, 1.199, 1.867
1.200, 1.198, 1.852
1.200, 1.197, 1.853
1.200, 1.194, 1.869
1.200, 1.193, 1.854
1.200, 1.192, 1.855
1.200, 1.190, 1.872
1.200, 1.190, 1.841
1.200, 1.188, 1.857
1.200, 1.187, 1.858
1.200, 1.187, 1.843
1.200, 1.185, 1.876
1.200, 1.185, 1.845
1.200, 1.185, 1.846
1.200, 1.184, 1.862
1.200, 1.184, 1.848
1.200, 1.184, 1.848
1.200, 1.184, 1.849
1.200, 1.183, 1.865
1.200, 1.183, 1.850
1.200, 1.183, 1.851
1.200, 1.183, 1.852
1.200, 1.183, 1.852
0.000, 1.183, 1.808
