r, y, u
0.800, 0.000, 0.282
0.800, 0.000, 0.312
0.800, 0.000, 0.342
0.800, 0.000, 0.372
0.800, 0.000, 0.402
0.800, 0.000, 0.432
0.800, 0.000, 0.462
0.800, 0.000, 0.492
0.800, 0.000, 0.522
0.800, 0.000, 0.553
0.800, 0.000, 0.583
0.800, 0.000, 0.613
0.800, 0.000, 0.643
0.800, 0.000, 0.673
0.800, 0.000, 0.703
0.800, 0.000, 0.733
0.800, 0.000, 0.763
0.800, 0.000, 0.793
0.800, 0.000, 0.823
0.800, 0.000, 0.853
0.800, 0.000, 0.883
0.800, 0.001, 0.914
0.800, 0.001, 0.928
0.800, 0.001, 0.973
0.800, 0.002, 1.003
0.800, 0.002, 1.017
0.800, 0.005, 1.063
0.800, 0.006, 1.061
0.800, 0.007, 1.106
0.800, 0.010, 1.135
0.800, 0.014, 1.133
0.800, 0.016, 1.161
0.800, 0.021, 1.205
0.800, 0.025, 1.202
0.800, 0.032, 1.230
0.800, 0.039, 1.226
0.800, 0.047, 1.252
0.800, 0.056, 1.262
0.800, 0.066, 1.271
0.800, 0.078, 1.296
0.800, 0.090, 1.272
0.800, 0.104, 1.310
0.800, 0.120, 1.301
0.800, 0.135, 1.290
0.800, 0.152, 1.325
0.800, 0.171, 1.312
0.800, 0.191, 1.298
0.800, 0.212, 1.314
0.800, 0.235, 1.314
0.800, 0.259, 1.296
0.800, 0.283, 1.293
0.800, 0.309, 1.304
0.800, 0.336, 1.282
0.800, 0.364, 1.290
0.800, 0.391, 1.281
0.800, 0.416, 1.287
0.800, 0.444, 1.323
0.800, 0.472, 1.296
0.800, 0.498, 1.299
0.800, 0.525, 1.316
0.800, 0.550, 1.317
0.800, 0.576, 1.333
0.800, 0.599, 1.317
0.800, 0.622, 1.362
0.800, 0.645, 1.361
0.800, 0.665, 1.359
0.800, 0.686, 1.403
0.800, 0.702, 1.385
0.800, 0.718, 1.444
0.800, 0.733, 1.442
0.800, 0.746, 1.454
0.800, 0.756, 1.483
0.800, 0.764, 1.511
0.800, 0.771, 1.541
0.800, 0.778, 1.555
0.800, 0.780, 1.553
0.800, 0.783, 1.615
0.800, 0.785, 1.599
0.800, 0.785, 1.630
0.800, 0.785, 1.646
0.800, 0.783, 1.646
0.800, 0.782, 1.663
0.800, 0.779, 1.664
0.800, 0.778, 1.696
0.800, 0.774, 1.667
0.800, 0.773, 1.700
0.800, 0.770, 1.670
0.800, 0.769, 1.704
0.800, 0.765, 1.674
0.800, 0.765, 1.708
0.800, 0.764, 1.663
0.800, 0.764, 1.680
0.800, 0.764, 1.666
0.800, 0.765, 1.667
0.800, 0.766, 1.653
0.800, 0.769, 1.654
0.800, 0.770, 1.639
0.800, 0.773, 1.655
0.800, 0.778, 1.624
0.800, 0.780, 1.608
0.800, 0.783, 1.638
0.800, 0.789, 1.622
0.800, 0.793, 1.590
0.800, 0.798, 1.620
0.800, 0.803, 1.587
0.800, 0.810, 1.601
0.800, 0.815, 1.567
0.800, 0.819, 1.596
0.800, 0.824, 1.593
0.800, 0.828, 1.591
0.800, 0.833, 1.588
0.800, 0.835, 1.585
0.800, 0.839, 1.614
0.800, 0.843, 1.596
0.800, 0.844, 1.577
0.800, 0.848, 1.621
0.800, 0.849, 1.588
0.800, 0.851, 1.616
0.800, 0.853, 1.598
0.800, 0.854, 1.611
0.800, 0.854, 1.609
0.800, 0.856, 1.622
0.800, 0.856, 1.588
0.800, 0.854, 1.617
0.800, 0.854, 1.647
0.800, 0.853, 1.614
0.800, 0.853, 1.628
0.800, 0.851, 1.610
0.800, 0.849, 1.624
0.800, 0.848, 1.638
0.800, 0.847, 1.622
0.800, 0.844, 1.620
0.800, 0.843, 1.635
0.800, 0.842, 1.618
0.800, 0.839, 1.617
0.800, 0.838, 1.648
0.800, 0.835, 1.616
0.800, 0.834, 1.631
0.800, 0.831, 1.614
0.800, 0.830, 1.645
0.800, 0.828, 1.614
0.800, 0.826, 1.613
0.800, 0.824, 1.628
0.800, 0.821, 1.628
0.800, 0.820, 1.628
0.800, 0.819, 1.612
0.800, 0.817, 1.612
0.800, 0.816, 1.628
0.800, 0.815, 1.612
0.800, 0.812, 1.612
0.800, 0.811, 1.628
0.800, 0.811, 1.612
0.800, 0.810, 1.597
0.800, 0.808, 1.612
0.800, 0.808, 1.628
0.800, 0.806, 1.597
0.800, 0.806, 1.612
0.800, 0.806, 1.597
0.800, 0.805, 1.596
0.800, 0.805, 1.612
0.800, 0.805, 1.596
0.800, 0.805, 1.596
0.800, 0.805, 1.596
0.800, 0.805, 1.596
0.800, 0.805, 1.596
0.800, 0.805, 1.595
0.800, 0.805, 1.595
0.800, 0.806, 1.595
0.800, 0.806, 1.579
0.800, 0.808, 1.594
0.800, 0.808, 1.578
0.800, 0.810, 1.593
0.800, 0.810, 1.561
0.800, 0.811, 1.592
0.800, 0.811, 1.575
0.800, 0.812, 1.590
0.800, 0.812, 1.574
0.800, 0.812, 1.589
0.800, 0.812, 1.589
0.800, 0.812, 1.588
0.800, 0.812, 1.588
0.800, 0.811, 1.587
0.800, 0.811, 1.603
0.800, 0.810, 1.587
0.800, 0.810, 1.602
0.800, 0.808, 1.586
0.800, 0.806, 1.618
0.800, 0.805, 1.603
0.800, 0.805, 1.603
0.800, 0.803, 1.587
0.800, 0.802, 1.619
0.800, 0.801, 1.604
0.800, 0.801, 1.604
0.800, 0.798, 1.589
0.800, 0.797, 1.620
0.800, 0.797, 1.605
0.800, 0.796, 1.590
0.800, 0.796, 1.606
0.800, 0.794, 1.591
0.800, 0.794, 1.623
0.800, 0.794, 1.592
0.800, 0.794, 1.592
0.800, 0.796, 1.592
0.800, 0.796, 1.561
0.800, 0.797, 1.592
0.800, 0.797, 1.576
0.800, 0.798, 1.592
0.800, 0.801, 1.576
0.800, 0.802, 1.560
0.800, 0.803, 1.575
0.800, 0.805, 1.574
0.800, 0.805, 1.558
0.800, 0.806, 1.588
0.800, 0.808, 1.572
0.800, 0.808, 1.572
0.800, 0.810, 1.587
0.800, 0.810, 1.555
0.800, 0.810, 1.585
0.800, 0.810, 1.585
0.800, 0.810, 1.584
0.800, 0.810, 1.584
0.800, 0.808, 1.584
0.800, 0.808, 1.615
0.800, 0.806, 1.584
0.800, 0.805, 1.599
0.800, 0.805, 1.600
0.800, 0.803, 1.584
0.800, 0.802, 1.616
0.800, 0.802, 1.600
0.800, 0.801, 1.585
0.800, 0.798, 1.601
0.800, 0.797, 1.617
0.800, 0.797, 1.602
0.800, 0.796, 1.587
0.800, 0.796, 1.603
0.800, 0.794, 1.588
0.800, 0.794, 1.619
0.800, 0.794, 1.589
0.800, 0.794, 1.589
0.800, 0.793, 1.589
0.800, 0.794, 1.605
0.800, 0.794, 1.574
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.796, 1.592
0.800, 0.796, 1.560
0.800, 0.797, 1.591
0.800, 0.797, 1.575
0.800, 0.798, 1.591
0.800, 0.798, 1.575
0.800, 0.798, 1.591
0.800, 0.801, 1.591
0.800, 0.801, 1.559
0.800, 0.802, 1.590
0.800, 0.802, 1.574
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.803, 1.588
0.800, 0.802, 1.572
0.800, 0.802, 1.604
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.802, 1.588
0.800, 0.801, 1.588
0.800, 0.801, 1.603
0.800, 0.798, 1.588
0.800, 0.798, 1.620
0.800, 0.798, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.605
0.800, 0.796, 1.590
0.800, 0.796, 1.606
0.800, 0.796, 1.590
0.800, 0.796, 1.590
0.800, 0.796, 1.591
0.800, 0.794, 1.591
0.800, 0.794, 1.623
0.800, 0.794, 1.592
0.800, 0.796, 1.592
0.800, 0.796, 1.561
0.800, 0.796, 1.592
0.800, 0.797, 1.592
0.800, 0.797, 1.576
0.800, 0.797, 1.592
0.800, 0.798, 1.592
0.800, 0.798, 1.576
0.800, 0.801, 1.591
0.800, 0.802, 1.560
0.800, 0.802, 1.575
0.800, 0.802, 1.590
0.800, 0.803, 1.590
0.800, 0.803, 1.574
0.800, 0.805, 1.589
0.800, 0.805, 1.558
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.803, 1.586
0.800, 0.803, 1.618
0.800, 0.803, 1.587
0.800, 0.802, 1.587
0.800, 0.802, 1.603
0.800, 0.801, 1.587
0.800, 0.801, 1.603
0.800, 0.798, 1.587
0.800, 0.798, 1.619
0.800, 0.797, 1.588
0.800, 0.797, 1.604
0.800, 0.796, 1.589
0.800, 0.796, 1.605
0.800, 0.794, 1.590
0.800, 0.794, 1.621
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.793, 1.591
0.800, 0.793, 1.607
0.800, 0.794, 1.592
0.800, 0.794, 1.577
0.800, 0.794, 1.592
0.800, 0.794, 1.593
0.800, 0.794, 1.593
0.800, 0.796, 1.593
0.800, 0.796, 1.562
0.800, 0.796, 1.593
0.800, 0.796, 1.593
0.800, 0.797, 1.593
0.800, 0.797, 1.577
0.800, 0.797, 1.593
0.800, 0.798, 1.593
0.800, 0.798, 1.577
0.800, 0.798, 1.592
0.800, 0.798, 1.593
0.800, 0.798, 1.593
0.800, 0.798, 1.593
0.800, 0.801, 1.593
0.800, 0.801, 1.561
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.801, 1.592
0.800, 0.802, 1.592
0.800, 0.801, 1.576
0.800, 0.801, 1.607
0.800, 0.801, 1.591
0.800, 0.798, 1.591
0.800, 0.798, 1.623
0.800, 0.797, 1.592
0.800, 0.797, 1.608
0.800, 0.797, 1.593
0.800, 0.796, 1.593
0.800, 0.796, 1.609
0.800, 0.796, 1.594
0.800, 0.796, 1.594
0.800, 0.796, 1.594
0.800, 0.796, 1.594
0.800, 0.796, 1.594
0.800, 0.796, 1.594
0.800, 0.797, 1.595
0.800, 0.797, 1.579
0.800, 0.798, 1.594
0.800, 0.798, 1.579
0.800, 0.801, 1.594
0.800, 0.802, 1.563
0.800, 0.802, 1.577
0.800, 0.803, 1.593
0.800, 0.803, 1.577
0.800, 0.805, 1.592
0.800, 0.805, 1.560
0.800, 0.805, 1.591
0.800, 0.805, 1.591
0.800, 0.805, 1.591
0.800, 0.805, 1.590
0.800, 0.805, 1.590
0.800, 0.805, 1.590
0.800, 0.805, 1.590
0.800, 0.805, 1.590
0.800, 0.803, 1.589
0.800, 0.803, 1.621
0.800, 0.803, 1.590
0.800, 0.802, 1.590
0.800, 0.802, 1.605
0.800, 0.802, 1.590
0.800, 0.801, 1.590
0.800, 0.801, 1.606
0.800, 0.798, 1.590
0.800, 0.798, 1.622
0.800, 0.798, 1.591
0.800, 0.797, 1.591
0.800, 0.797, 1.607
0.800, 0.797, 1.592
0.800, 0.797, 1.592
0.800, 0.798, 1.592
0.800, 0.798, 1.576
0.800, 0.801, 1.592
0.800, 0.801, 1.560
0.800, 0.802, 1.591
0.800, 0.802, 1.575
0.800, 0.803, 1.590
0.800, 0.803, 1.575
0.800, 0.803, 1.590
0.800, 0.803, 1.590
0.800, 0.805, 1.590
0.800, 0.805, 1.558
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.806, 1.588
0.800, 0.805, 1.572
0.800, 0.805, 1.602
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.803, 1.586
0.800, 0.803, 1.618
0.800, 0.803, 1.587
0.800, 0.802, 1.587
0.800, 0.802, 1.603
0.800, 0.802, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.603
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.587
0.800, 0.798, 1.587
0.800, 0.798, 1.619
0.800, 0.798, 1.588
0.800, 0.798, 1.588
0.800, 0.798, 1.588
0.800, 0.797, 1.588
0.800, 0.797, 1.604
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.590
0.800, 0.797, 1.590
0.800, 0.797, 1.590
0.800, 0.797, 1.590
0.800, 0.798, 1.590
0.800, 0.798, 1.574
0.800, 0.798, 1.590
0.800, 0.798, 1.590
0.800, 0.801, 1.590
0.800, 0.801, 1.558
0.800, 0.801, 1.589
0.800, 0.802, 1.589
0.800, 0.802, 1.573
0.800, 0.802, 1.588
0.800, 0.803, 1.588
0.800, 0.803, 1.572
0.800, 0.803, 1.588
0.800, 0.803, 1.588
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.586
0.800, 0.802, 1.586
0.800, 0.802, 1.602
0.800, 0.802, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.602
0.800, 0.798, 1.587
0.800, 0.798, 1.619
0.800, 0.798, 1.588
0.800, 0.797, 1.588
0.800, 0.797, 1.604
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.797, 1.589
0.800, 0.798, 1.589
0.800, 0.798, 1.573
0.800, 0.801, 1.589
0.800, 0.802, 1.557
0.800, 0.802, 1.572
0.800, 0.803, 1.588
0.800, 0.805, 1.572
0.800, 0.805, 1.555
0.800, 0.806, 1.586
0.800, 0.808, 1.570
0.800, 0.808, 1.569
0.800, 0.808, 1.584
0.800, 0.808, 1.584
0.800, 0.810, 1.584
0.800, 0.808, 1.552
0.800, 0.808, 1.614
0.800, 0.806, 1.583
0.800, 0.805, 1.598
0.800, 0.805, 1.598
0.800, 0.803, 1.583
0.800, 0.802, 1.614
0.800, 0.801, 1.599
0.800, 0.797, 1.600
0.800, 0.796, 1.632
0.800, 0.794, 1.601
0.800, 0.793, 1.618
0.800, 0.792, 1.603
0.800, 0.789, 1.604
0.800, 0.788, 1.621
0.800, 0.787, 1.606
0.800, 0.785, 1.607
0.800, 0.783, 1.624
0.800, 0.783, 1.609
0.800, 0.782, 1.595
0.800, 0.782, 1.611
0.800, 0.782, 1.596
0.800, 0.782, 1.597
0.800, 0.783, 1.598
0.800, 0.783, 1.582
0.800, 0.783, 1.598
0.800, 0.785, 1.599
0.800, 0.787, 1.584
0.800, 0.788, 1.568
0.800, 0.789, 1.584
0.800, 0.789, 1.584
0.800, 0.792, 1.599
0.800, 0.793, 1.568
0.800, 0.793, 1.583
0.800, 0.794, 1.599
0.800, 0.796, 1.583
0.800, 0.796, 1.567
0.800, 0.797, 1.598
0.800, 0.798, 1.583
0.800, 0.798, 1.582
0.800, 0.801, 1.598
0.800, 0.801, 1.566
0.800, 0.801, 1.597
0.800, 0.801, 1.597
0.800, 0.801, 1.597
0.800, 0.801, 1.597
0.800, 0.801, 1.597
0.800, 0.801, 1.597
0.800, 0.798, 1.597
0.800, 0.798, 1.628
0.800, 0.797, 1.598
0.800, 0.797, 1.614
0.800, 0.796, 1.598
0.800, 0.796, 1.614
0.800, 0.794, 1.599
0.800, 0.794, 1.631
0.800, 0.794, 1.600
0.800, 0.794, 1.600
0.800, 0.794, 1.601
0.800, 0.793, 1.601
0.800, 0.793, 1.617
0.800, 0.793, 1.602
1.000, 0.793, 1.673
1.000, 0.793, 1.680
1.000, 0.793, 1.688
1.000, 0.794, 1.696
1.000, 0.794, 1.688
1.000, 0.796, 1.711
1.000, 0.797, 1.687
1.000, 0.798, 1.710
1.000, 0.802, 1.717
1.000, 0.805, 1.692
1.000, 0.808, 1.699
1.000, 0.811, 1.720
1.000, 0.815, 1.711
1.000, 0.819, 1.717
1.000, 0.825, 1.706
1.000, 0.830, 1.696
1.000, 0.835, 1.716
1.000, 0.840, 1.705
1.000, 0.847, 1.724
1.000, 0.853, 1.697
1.000, 0.858, 1.716
1.000, 0.867, 1.719
1.000, 0.874, 1.675
1.000, 0.881, 1.708
1.000, 0.890, 1.710
1.000, 0.899, 1.680
1.000, 0.908, 1.696
1.000, 0.917, 1.681
1.000, 0.925, 1.681
1.000, 0.934, 1.696
1.000, 0.943, 1.680
1.000, 0.953, 1.679
1.000, 0.962, 1.678
1.000, 0.971, 1.676
1.000, 0.978, 1.674
1.000, 0.987, 1.703
1.000, 0.996, 1.669
1.000, 1.004, 1.666
1.000, 1.012, 1.679
1.000, 1.018, 1.675
1.000, 1.026, 1.703
1.000, 1.031, 1.669
1.000, 1.037, 1.712
1.000, 1.041, 1.693
1.000, 1.047, 1.706
1.000, 1.052, 1.686
1.000, 1.055, 1.698
1.000, 1.058, 1.710
1.000, 1.061, 1.707
1.000, 1.064, 1.719
1.000, 1.065, 1.700
1.000, 1.068, 1.728
1.000, 1.068, 1.709
1.000, 1.069, 1.737
1.000, 1.069, 1.719
1.000, 1.068, 1.732
1.000, 1.068, 1.745
1.000, 1.068, 1.727
1.000, 1.065, 1.725
1.000, 1.064, 1.754
1.000, 1.061, 1.736
1.000, 1.060, 1.766
1.000, 1.056, 1.734
1.000, 1.055, 1.763
1.000, 1.052, 1.731
1.000, 1.049, 1.761
1.000, 1.046, 1.745
1.000, 1.042, 1.759
1.000, 1.040, 1.759
1.000, 1.037, 1.743
1.000, 1.032, 1.758
1.000, 1.029, 1.774
1.000, 1.024, 1.759
1.000, 1.022, 1.775
1.000, 1.018, 1.744
1.000, 1.014, 1.760
1.000, 1.010, 1.777
1.000, 1.008, 1.762
1.000, 1.004, 1.747
1.000, 1.001, 1.764
1.000, 0.999, 1.765
1.000, 0.995, 1.750
1.000, 0.994, 1.767
1.000, 0.991, 1.737
1.000, 0.989, 1.769
1.000, 0.987, 1.739
1.000, 0.986, 1.756
1.000, 0.985, 1.741
1.000, 0.985, 1.742
1.000, 0.985, 1.728
1.000, 0.985, 1.728
1.000, 0.983, 1.729
1.000, 0.985, 1.761
1.000, 0.985, 1.699
1.000, 0.986, 1.731
1.000, 0.986, 1.715
1.000, 0.986, 1.731
1.000, 0.987, 1.732
1.000, 0.987, 1.716
1.000, 0.989, 1.732
1.000, 0.989, 1.701
1.000, 0.989, 1.732
1.000, 0.989, 1.733
1.000, 0.989, 1.733
1.000, 0.991, 1.733
1.000, 0.991, 1.718
1.000, 0.991, 1.734
1.000, 0.991, 1.734
1.000, 0.991, 1.734
1.000, 0.991, 1.735
1.000, 0.992, 1.735
1.000, 0.992, 1.720
1.000, 0.994, 1.735
1.000, 0.994, 1.704
1.000, 0.995, 1.735
1.000, 0.995, 1.719
1.000, 0.996, 1.735
1.000, 0.996, 1.719
1.000, 0.996, 1.735
1.000, 0.999, 1.735
1.000, 1.000, 1.704
1.000, 1.000, 1.718
1.000, 1.001, 1.734
1.000, 1.001, 1.718
1.000, 1.001, 1.733
1.000, 1.003, 1.733
1.000, 1.003, 1.702
1.000, 1.003, 1.732
1.000, 1.003, 1.732
1.000, 1.003, 1.732
1.000, 1.003, 1.732
1.000, 1.003, 1.732
1.000, 1.003, 1.732
1.000, 1.003, 1.732
1.000, 1.001, 1.731
1.000, 1.001, 1.763
1.000, 1.001, 1.732
1.000, 1.001, 1.732
1.000, 1.001, 1.732
1.000, 1.000, 1.732
1.000, 1.000, 1.748
1.000, 1.000, 1.733
1.000, 1.000, 1.733
1.000, 1.000, 1.733
1.000, 0.999, 1.733
1.000, 0.999, 1.748
1.000, 0.999, 1.733
1.000, 0.999, 1.733
1.000, 0.996, 1.733
1.000, 0.996, 1.765
1.000, 0.996, 1.734
1.000, 0.996, 1.734
1.000, 0.996, 1.735
1.000, 0.995, 1.735
1.000, 0.995, 1.751
1.000, 0.996, 1.735
1.000, 0.996, 1.720
1.000, 0.996, 1.735
1.000, 0.996, 1.735
1.000, 0.996, 1.736
1.000, 0.999, 1.736
1.000, 1.000, 1.704
1.000, 1.000, 1.719
1.000, 1.001, 1.735
1.000, 1.003, 1.719
1.000, 1.004, 1.702
1.000, 1.006, 1.717
1.000, 1.009, 1.717
1.000, 1.010, 1.684
1.000, 1.012, 1.714
1.000, 1.014, 1.698
1.000, 1.015, 1.712
1.000, 1.017, 1.711
1.000, 1.018, 1.694
1.000, 1.018, 1.709
1.000, 1.019, 1.723
1.000, 1.019, 1.707
1.000, 1.019, 1.721
1.000, 1.019, 1.721
1.000, 1.019, 1.720
1.000, 1.019, 1.719
1.000, 1.019, 1.719
1.000, 1.018, 1.718
1.000, 1.018, 1.733
1.000, 1.017, 1.717
1.000, 1.015, 1.732
1.000, 1.014, 1.748
1.000, 1.014, 1.732
1.000, 1.012, 1.716
1.000, 1.010, 1.732
1.000, 1.009, 1.747
1.000, 1.008, 1.732
1.000, 1.008, 1.732
1.000, 1.006, 1.717
1.000, 1.004, 1.748
1.000, 1.003, 1.733
1.000, 1.001, 1.733
1.000, 1.001, 1.749
1.000, 1.000, 1.718
1.000, 1.000, 1.734
1.000, 0.999, 1.719
1.000, 0.999, 1.735
1.000, 0.999, 1.719
1.000, 0.999, 1.719
1.000, 0.999, 1.719
1.000, 0.999, 1.719
1.000, 0.999, 1.720
1.000, 0.999, 1.720
1.000, 0.999, 1.720
1.000, 0.999, 1.720
1.000, 1.000, 1.720
1.000, 1.001, 1.704
1.000, 1.001, 1.704
1.000, 1.003, 1.719
1.000, 1.004, 1.687
1.000, 1.006, 1.702
1.000, 1.006, 1.701
1.000, 1.008, 1.717
1.000, 1.009, 1.685
1.000, 1.009, 1.699
1.000, 1.010, 1.714
1.000, 1.010, 1.698
1.000, 1.010, 1.713
1.000, 1.010, 1.713
1.000, 1.010, 1.712
1.000, 1.010, 1.712
1.000, 1.009, 1.712
1.000, 1.009, 1.727
1.000, 1.008, 1.711
1.000, 1.008, 1.727
1.000, 1.006, 1.711
1.000, 1.006, 1.743
1.000, 1.004, 1.712
1.000, 1.004, 1.727
1.000, 1.003, 1.712
1.000, 1.001, 1.727
1.000, 1.001, 1.744
1.000, 1.000, 1.713
1.000, 0.999, 1.729
1.000, 0.999, 1.729
1.000, 0.996, 1.714
1.000, 0.996, 1.745
1.000, 0.995, 1.715
1.000, 0.995, 1.731
1.000, 0.995, 1.715
1.000, 0.994, 1.716
1.000, 0.994, 1.732
1.000, 0.994, 1.717
1.000, 0.994, 1.717
1.000, 0.994, 1.717
1.000, 0.994, 1.717
1.000, 0.994, 1.717
1.000, 0.994, 1.718
1.000, 0.994, 1.718
1.000, 0.994, 1.718
1.000, 0.994, 1.718
1.000, 0.994, 1.719
1.000, 0.994, 1.719
1.000, 0.994, 1.719
1.000, 0.994, 1.719
1.000, 0.994, 1.719
1.000, 0.994, 1.720
1.000, 0.995, 1.720
1.000, 0.995, 1.704
1.000, 0.995, 1.720
1.000, 0.996, 1.720
1.000, 0.996, 1.704
1.000, 0.999, 1.720
1.000, 1.000, 1.688
1.000, 1.001, 1.703
1.000, 1.003, 1.703
1.000, 1.004, 1.687
1.000, 1.006, 1.701
1.000, 1.008, 1.701
1.000, 1.009, 1.684
1.000, 1.010, 1.699
1.000, 1.012, 1.698
1.000, 1.014, 1.682
1.000, 1.015, 1.696
1.000, 1.017, 1.695
1.000, 1.017, 1.678
1.000, 1.017, 1.708
1.000, 1.017, 1.708
1.000, 1.015, 1.707
1.000, 1.015, 1.738
1.000, 1.014, 1.707
1.000, 1.014, 1.722
1.000, 1.012, 1.706
1.000, 1.012, 1.721
1.000, 1.010, 1.706
1.000, 1.009, 1.737
1.000, 1.009, 1.721
1.000, 1.008, 1.706
1.000, 1.008, 1.721
1.000, 1.006, 1.706
1.000, 1.006, 1.737
1.000, 1.004, 1.706
1.000, 1.004, 1.722
1.000, 1.004, 1.706
1.000, 1.004, 1.706
1.000, 1.004, 1.706
1.000, 1.004, 1.706
1.000, 1.004, 1.705
1.000, 1.004, 1.705
1.000, 1.004, 1.705
1.000, 1.004, 1.705
1.000, 1.006, 1.705
1.000, 1.006, 1.689
1.000, 1.006, 1.704
1.000, 1.006, 1.704
1.000, 1.006, 1.703
1.000, 1.006, 1.703
1.000, 1.006, 1.703
1.000, 1.006, 1.703
1.000, 1.006, 1.703
1.000, 1.004, 1.702
1.000, 1.004, 1.718
1.000, 1.004, 1.703
1.000, 1.003, 1.702
1.000, 1.001, 1.718
1.000, 1.001, 1.734
1.000, 1.000, 1.703
1.000, 0.999, 1.719
1.000, 0.996, 1.720
1.000, 0.996, 1.736
1.000, 0.996, 1.705
1.000, 0.995, 1.705
1.000, 0.994, 1.721
1.000, 0.994, 1.722
1.000, 0.992, 1.707
1.000, 0.992, 1.739
1.000, 0.992, 1.708
1.000, 0.992, 1.709
1.000, 0.992, 1.709
1.000, 0.992, 1.709
1.000, 0.994, 1.710
1.000, 0.994, 1.678
1.000, 0.995, 1.709
1.000, 0.996, 1.694
1.000, 0.996, 1.693
1.000, 0.999, 1.709
1.000, 1.000, 1.677
1.000, 1.001, 1.692
1.000, 1.001, 1.692
1.000, 1.003, 1.707
1.000, 1.004, 1.676
1.000, 1.004, 1.690
1.000, 1.004, 1.706
1.000, 1.004, 1.705
1.000, 1.004, 1.705
1.000, 1.004, 1.705
1.000, 1.004, 1.705
1.000, 1.003, 1.705
1.000, 1.003, 1.720
1.000, 1.001, 1.705
1.000, 1.001, 1.736
1.000, 1.000, 1.706
1.000, 1.000, 1.721
1.000, 0.999, 1.706
1.000, 0.999, 1.722
1.000, 0.999, 1.707
1.000, 0.996, 1.707
1.000, 0.996, 1.738
1.000, 0.996, 1.708
1.000, 0.995, 1.708
1.000, 0.995, 1.724
1.000, 0.996, 1.709
1.000, 0.996, 1.693
1.000, 0.996, 1.709
1.000, 0.996, 1.709
1.000, 0.999, 1.709
1.000, 0.999, 1.677
1.000, 1.000, 1.708
1.000, 1.000, 1.692
1.000, 1.001, 1.708
1.000, 1.003, 1.692
1.000, 1.004, 1.676
1.000, 1.004, 1.690
1.000, 1.006, 1.706
1.000, 1.006, 1.690
1.000, 1.008, 1.705
1.000, 1.008, 1.673
1.000, 1.008, 1.703
1.000, 1.008, 1.703
1.000, 1.008, 1.703
1.000, 1.006, 1.703
1.000, 1.006, 1.734
1.000, 1.004, 1.703
1.000, 1.003, 1.719
1.000, 1.001, 1.719
1.000, 1.001, 1.735
1.000, 1.000, 1.704
1.000, 0.999, 1.720
1.000, 0.996, 1.720
1.000, 0.995, 1.737
1.000, 0.994, 1.722
1.000, 0.994, 1.723
1.000, 0.992, 1.707
1.000, 0.991, 1.739
